1	0.782392027	0.735426009	0.679245283	0.664371773	0.676335878	0.775510204	0.621993127	0.704013378	0.567193676	0.684380032	0.541108987	0.594629156	0.505102041	0.806343907	0.648881239	0.720977597	0.757455268	0.408396947	0.504604052	0.689045936	0.700743494	0.758091993	0.68258427	0.757246377	0.756578947	0.821678322	0.786339755	0.75	0.705078125	0.581027668	0.713461538	0.61814346	0.769642857	0.630508475	0.75313059	0.632142857	0.643863179	0.705882353	0.712643678	0.711399711	0.66	0.758	0.696917808	0.587360595	0.736111111	0.684824903	0.553571429	0.65442404	0.813333333	0.711743772	0.580139373	0.44510978	0.762331839
0.782392027	1	0.848932677	0.833060556	0.817531306	0.804421769	0.889081456	0.684118674	0.741007194	0.565130261	0.711666667	0.476386037	0.512690355	0.549909256	0.838652482	0.689090909	0.623966942	0.65	0.38563327	0.581213307	0.731261426	0.600760456	0.817708333	0.591292135	0.858757062	0.854779412	0.704545455	0.83424408	0.655660377	0.592307692	0.491017964	0.659491194	0.557377049	0.665517241	0.56384743	0.652406417	0.575389948	0.560283688	0.643322476	0.603321033	0.594142259	0.56993007	0.652097902	0.65648855	0.615241636	0.691131498	0.599620493	0.542735043	0.690434783	0.849023091	0.732965009	0.650735294	0.439759036	0.721938776
0.735426009	0.848932677	1	0.835051546	0.781629116	0.775888717	0.85915493	0.673701299	0.729641694	0.518072289	0.66918429	0.489830508	0.501165501	0.533661741	0.773015873	0.657467532	0.569892473	0.583044983	0.388785047	0.578754579	0.669407895	0.622704508	0.796581197	0.589909444	0.790322581	0.810810811	0.653312789	0.75613748	0.632624113	0.558178752	0.500881834	0.647668394	0.524500907	0.668261563	0.55950541	0.682410423	0.568067227	0.572992701	0.629573171	0.594323873	0.609271523	0.556982343	0.63410302	0.649484536	0.570458404	0.723646724	0.554621849	0.583482944	0.640944882	0.829073482	0.702163062	0.62063228	0.409747292	0.721088435
0.679245283	0.833060556	0.835051546	1	0.815275311	0.81300813	0.870458136	0.661764706	0.721682848	0.546961326	0.665109034	0.484693878	0.464692483	0.544991511	0.721538462	0.701724138	0.545774648	0.548986486	0.38305709	0.569892473	0.696917808	0.611940299	0.758735441	0.548427673	0.781914894	0.811594203	0.597325409	0.756302521	0.581618656	0.567190227	0.486865149	0.625218914	0.552986513	0.665024631	0.552922591	0.640728477	0.567521368	0.555956679	0.615740741	0.589254766	0.566280566	0.555555556	0.626102293	0.614035088	0.59391771	0.686440678	0.569911504	0.54954955	0.663920923	0.788709677	0.746902655	0.642980936	0.448214286	0.662192394
0.664371773	0.817531306	0.781629116	0.815275311	1	0.873540856	0.854205607	0.821052632	0.788819876	0.632075472	0.703358209	0.516666667	0.399229782	0.623376623	0.745283019	0.771855011	0.602173913	0.573839662	0.464037123	0.701631702	0.759259259	0.596566524	0.735185185	0.471346705	0.825102881	0.78458498	0.600368324	0.799586777	0.529886914	0.622080679	0.588372093	0.696428571	0.665	0.612052731	0.563670412	0.606719368	0.62398374	0.626834382	0.587610619	0.615711253	0.488405797	0.566600398	0.665330661	0.502982107	0.712087912	0.618270799	0.618942731	0.602977667	0.780538302	0.732472325	0.808602151	0.755991285	0.472813239	0.654069767
0.676335878	0.804421769	0.775888717	0.81300813	0.873540856	1	0.841243863	0.782945736	0.736474695	0.607350097	0.687600644	0.528735632	0.430082256	0.628465804	0.744610282	0.721428571	0.595238095	0.584586466	0.457831325	0.657563025	0.717391304	0.581687612	0.694397284	0.513020833	0.771535581	0.746621622	0.622580645	0.784832451	0.561959654	0.601851852	0.56626506	0.663568773	0.621338912	0.629934211	0.581939799	0.65159129	0.607843137	0.607723577	0.596273292	0.628415301	0.513157895	0.567241379	0.647286822	0.562607204	0.670498084	0.612665685	0.597785978	0.613095238	0.762923351	0.78099839	0.754068716	0.725378788	0.466666667	0.633333333
0.775510204	0.889081456	0.85915493	0.870458136	0.854205607	0.841243863	1	0.722222222	0.812606474	0.604477612	0.725832013	0.507772021	0.512941176	0.585034014	0.819512195	0.733218589	0.591240876	0.60306644	0.414953271	0.615384615	0.730633803	0.617094017	0.776831346	0.577922078	0.828413284	0.806291391	0.672985782	0.820244328	0.63362069	0.626134301	0.573613767	0.695035461	0.592030361	0.699831366	0.587025316	0.678451178	0.613945578	0.609756098	0.62745098	0.66254417	0.607661823	0.598347107	0.673545966	0.617241379	0.641929499	0.685925926	0.60652921	0.578661844	0.710391823	0.830870279	0.780399274	0.68157424	0.419776119	0.736342043
0.621993127	0.684118674	0.673701299	0.661764706	0.821052632	0.782945736	0.722222222	1	0.744466801	0.657342657	0.660649819	0.513157895	0.368883312	0.691075515	0.702205882	0.744234801	0.550660793	0.535123967	0.487684729	0.758373206	0.75	0.526522593	0.651245552	0.427385892	0.738613861	0.680284192	0.534965035	0.723196881	0.475308642	0.563291139	0.559808612	0.663043478	0.685929648	0.563868613	0.544444444	0.551020408	0.593495935	0.606185567	0.550877193	0.574642127	0.448179272	0.519920319	0.615230461	0.441558442	0.716937355	0.556390977	0.566878981	0.596810934	0.764826176	0.67201426	0.795309168	0.792410714	0.441441441	0.588571429
0.704013378	0.741007194	0.729641694	0.721682848	0.788819876	0.736474695	0.812606474	0.744466801	1	0.717693837	0.788494078	0.604735883	0.516587678	0.703153989	0.8091354	0.905769231	0.582178218	0.582417582	0.46185567	0.649694501	0.740882917	0.657894737	0.779109589	0.521907216	0.745421245	0.753355705	0.624405705	0.783542039	0.573466476	0.594890511	0.57367387	0.731060606	0.612288136	0.667250438	0.638297872	0.645104895	0.665486726	0.662790698	0.646417445	0.648698885	0.584980237	0.56294964	0.676864245	0.537942664	0.692783505	0.689922481	0.598181818	0.606463878	0.821292776	0.752525253	0.861445783	0.750503018	0.43960396	0.701298701
0.567193676	0.565130261	0.518072289	0.546961326	0.632075472	0.607350097	0.604477612	0.657342657	0.717693837	1	0.743833017	0.649462366	0.514333895	0.861904762	0.68490566	0.745867769	0.592920354	0.568783069	0.576368876	0.741239892	0.666666667	0.574358974	0.596525097	0.451013514	0.602197802	0.615234375	0.538306452	0.659836066	0.485454545	0.571764706	0.584382872	0.685185185	0.692982456	0.575630252	0.627151052	0.511583012	0.683189655	0.674528302	0.605607477	0.597777778	0.53784219	0.497807018	0.649758454	0.430434783	0.80474934	0.596396396	0.57300885	0.699561404	0.763676149	0.58780037	0.698237885	0.7617866	0.544235925	0.496835443
0.684380032	0.711666667	0.66918429	0.665109034	0.703358209	0.687600644	0.725832013	0.660649819	0.788494078	0.743833017	1	0.582142857	0.51056338	0.699099099	0.823240589	0.765920826	0.668161435	0.668041237	0.42745098	0.596456693	0.669090909	0.601904762	0.736408567	0.516170763	0.682210708	0.73553719	0.6288	0.744463373	0.56795422	0.553415061	0.548262548	0.637478109	0.630573248	0.653399668	0.755102041	0.619967794	0.748653501	0.738878143	0.741626794	0.624137931	0.641509434	0.553299492	0.695412844	0.529505582	0.662835249	0.689910979	0.591141397	0.558669002	0.8125	0.73968254	0.719298246	0.691011236	0.455696203	0.70984456
