1	0.734668922	0.635060683	0.656713283	0.719229938	0.717442241	0.693224444	0.699880604	0.726445046	0.609611141	0.723318694	0.685868033	0.655982955	0.682515115	0.711988001	0.60568435	0.675094732	0.717266711	0.637506829	0.634167575	0.59542585	0.595807682	0.715155084	0.571150087	0.723402624	0.720085176	0.693230437	0.544803658	0.698051421	0.728493474	0.718236835	0.695205932	0.740239692	0.628790826	0.698056791	0.767665342	0.704885872	0.670672253	0.729239465	0.702830547	0.699256589	0.661938003	0.708173757	0.717809054	0.705080781	0.713701149	0.679380986	0.7040162	0.686046456	0.696405283	0.705983331	0.715140311	0.72440368	0.711244047	0.720005769	0.695171537	0.593747388	0.701041154	0.712080227	0.696929415	0.698297938	0.669243996	0.727607265	0.729736995	0.725328549	0.651663977	0.654782756	0.608081243	0.585129762	0.701383409	0.603731155	0.525961898	0.722423474	0.733078774	0.639529201	0.523924076	0.6469612	0.671946473	0.700959003	0.595178221	0.66958843	0.700126105	0.73599108	0.685383925	0.7324416	0.640555481	0.634703204	0.60983635	0.736323018	0.719406603	0.710902352	0.631963359	0.686601036	0.668956943	0.728187001
0.734668922	1	0.654297262	0.674656943	0.711423856	0.714091828	0.695823653	0.710128443	0.723691124	0.639878585	0.733931035	0.696860677	0.667750858	0.697612328	0.71198098	0.628265384	0.684468589	0.725649166	0.640860758	0.64577425	0.603082139	0.61743394	0.719821477	0.592939839	0.715327591	0.727015029	0.707512555	0.571965805	0.690800797	0.727430947	0.707780569	0.707024609	0.735986597	0.666711734	0.70930133	0.727312565	0.717326101	0.681722957	0.732981417	0.712917409	0.704386803	0.676338115	0.713134559	0.722119123	0.716705322	0.713231949	0.689172318	0.707379045	0.676442892	0.692455827	0.713983817	0.723162706	0.73312524	0.715328322	0.718209843	0.71485501	0.628672555	0.712628353	0.708865368	0.70294632	0.711894268	0.675977139	0.716277118	0.712508797	0.729760307	0.666126055	0.674943477	0.624570424	0.623180883	0.69984185	0.625055589	0.567435013	0.725976508	0.73791326	0.66708295	0.554156171	0.653303026	0.682100694	0.710218915	0.623877766	0.681259665	0.702885139	0.729222886	0.699044302	0.725704742	0.658605991	0.660007119	0.634324522	0.733070489	0.715634995	0.713352342	0.651705278	0.703925095	0.686504533	0.730168754
0.635060683	0.654297262	1	0.744763526	0.670762443	0.718746515	0.722515151	0.717233955	0.676351836	0.753774072	0.704642648	0.700872154	0.730153255	0.713074041	0.659729316	0.762013115	0.753630361	0.725449012	0.739845334	0.737183194	0.748968302	0.748121812	0.6926238	0.734395887	0.719351677	0.705480916	0.723779804	0.725031705	0.729369468	0.670196768	0.651724973	0.712014173	0.681906622	0.739538677	0.741719738	0.665863928	0.740476806	0.766080164	0.72721712	0.740684344	0.749588298	0.763547052	0.717083328	0.71516016	0.712180239	0.709050048	0.734731014	0.713437224	0.700279771	0.681649979	0.67542174	0.694580482	0.692613074	0.681590432	0.7100946	0.731022206	0.746376297	0.732289181	0.686429382	0.695937547	0.688618798	0.738866399	0.687813695	0.683654011	0.711454454	0.724237551	0.723787114	0.710619244	0.743156762	0.723319129	0.746871768	0.728384819	0.690452988	0.665017449	0.721962972	0.738669819	0.731704096	0.745362957	0.693072078	0.749782645	0.70262699	0.688092501	0.642190447	0.729481642	0.676142529	0.725891604	0.734046748	0.733636381	0.679491035	0.689178957	0.724547834	0.741757861	0.716973365	0.740773686	0.640056172
0.656713283	0.674656943	0.744763526	1	0.72426342	0.760203625	0.752918597	0.775555679	0.69247368	0.715362967	0.719865814	0.699316324	0.714387139	0.702869065	0.678433573	0.714521112	0.753773706	0.732244029	0.731384888	0.73894139	0.692145365	0.713628408	0.703506971	0.71331952	0.718741462	0.725147726	0.729207425	0.690808128	0.722541047	0.690675223	0.682968775	0.733162448	0.712222439	0.73552903	0.760516765	0.686294363	0.756879945	0.751733214	0.746222446	0.758767107	0.752722376	0.757584867	0.742026335	0.739889689	0.741239833	0.726239915	0.743286962	0.737773326	0.70615067	0.707996831	0.704998388	0.70811407	0.730399221	0.701985228	0.722901828	0.734953428	0.726743078	0.735394005	0.687791076	0.705147326	0.674877471	0.718456317	0.69703518	0.710640705	0.714893134	0.719993195	0.722699384	0.706744469	0.705971154	0.730684443	0.721154381	0.698268604	0.704887391	0.681540904	0.721536924	0.686592558	0.724154017	0.742092954	0.698479369	0.716120066	0.681775032	0.690752747	0.679567193	0.719979784	0.694965312	0.714788547	0.697194804	0.715669334	0.702790441	0.689994653	0.747142604	0.73490757	0.728693277	0.750981899	0.656963801
0.719229938	0.711423856	0.670762443	0.72426342	1	0.765365658	0.769038487	0.760828537	0.696604075	0.633627753	0.734159587	0.705193723	0.686011288	0.697425093	0.699288288	0.652664419	0.709717816	0.733178606	0.676088719	0.680033776	0.631414586	0.650351251	0.727401556	0.621904999	0.737007411	0.737949384	0.713102949	0.610581624	0.729632157	0.713683747	0.713895529	0.719189128	0.746587661	0.661730034	0.732779185	0.717470577	0.742499047	0.705234774	0.751344017	0.739688176	0.742903583	0.708688201	0.750874212	0.750042999	0.731997703	0.722584997	0.725991317	0.736218289	0.698835479	0.706878196	0.7230424	0.735701238	0.737666037	0.73574558	0.726605597	0.714919271	0.640752025	0.726216547	0.691442307	0.682892961	0.707567819	0.695564221	0.729471482	0.741943859	0.720306369	0.657543529	0.655007268	0.635606679	0.633749953	0.731298376	0.646916622	0.570753354	0.700562294	0.716069735	0.638288491	0.577234602	0.659275257	0.691465992	0.700492301	0.630026037	0.669735764	0.705956841	0.71105406	0.706145769	0.740693865	0.678961702	0.667064683	0.626756939	0.747762597	0.701982214	0.720519104	0.659428663	0.693641643	0.701194733	0.707254491
0.717442241	0.714091828	0.718746515	0.760203625	0.765365658	1	0.755087304	0.782442757	0.716080758	0.677793797	0.753710207	0.699752898	0.70132959	0.698892283	0.702163321	0.679562283	0.74361828	0.750493392	0.701536116	0.712001046	0.659986439	0.676834691	0.738194522	0.647662129	0.754393354	0.745673207	0.729217071	0.625865291	0.738976902	0.728274332	0.717211213	0.733050401	0.758379585	0.694760176	0.765577457	0.733336876	0.764954076	0.733748771	0.768495426	0.760967406	0.768193939	0.736815141	0.759961558	0.766606382	0.757153629	0.73809839	0.737184557	0.752590493	0.731080364	0.738626443	0.745463501	0.761597913	0.759033805	0.723459312	0.738925093	0.735801649	0.683045083	0.739460723	0.710279305	0.704671997	0.699935678	0.704272528	0.725952797	0.743007758	0.736339323	0.684315876	0.690395779	0.670907797	0.666999137	0.744796902	0.682594579	0.617862707	0.723308217	0.711255054	0.681424022	0.626584631	0.704362661	0.733993114	0.729234371	0.672739655	0.721030188	0.704248674	0.721455922	0.715510837	0.73555227	0.683754085	0.670987894	0.672855916	0.740461613	0.719857457	0.751804469	0.687964148	0.722249174	0.7305717	0.716769502
0.693224444	0.695823653	0.722515151	0.752918597	0.769038487	0.755087304	1	0.771796252	0.697624465	0.692168137	0.728164298	0.72061817	0.714010683	0.720016226	0.687075869	0.701284923	0.733933425	0.730762726	0.718253201	0.712104854	0.687036298	0.72333633	0.714230904	0.705331242	0.735846124	0.745553376	0.736362892	0.689189554	0.740468162	0.702547589	0.694382522	0.728531969	0.726123004	0.705142993	0.742670658	0.70598062	0.750034005	0.740216327	0.74292257	0.746385831	0.745629282	0.747936374	0.746162928	0.743332807	0.729958831	0.731494264	0.742155381	0.750130108	0.712659361	0.708499021	0.706081637	0.712341351	0.732581008	0.723874907	0.731495456	0.730439951	0.70343197	0.739713397	0.688819949	0.696866697	0.70864998	0.734043511	0.71986435	0.730620202	0.725308682	0.703535714	0.693266303	0.703818422	0.697484945	0.745169091	0.702548835	0.652851784	0.698304269	0.710801022	0.677929787	0.65429246	0.693788729	0.716463904	0.69689927	0.692313331	0.675919367	0.715065606	0.689588318	0.724224461	0.718266487	0.717396941	0.718109237	0.680184871	0.730327349	0.69633546	0.72727124	0.709253152	0.709383117	0.727548959	0.67789302
0.699880604	0.710128443	0.717233955	0.775555679	0.760828537	0.782442757	0.771796252	1	0.706859861	0.684593004	0.742118925	0.71107049	0.707523192	0.713553147	0.697781931	0.691870449	0.741326853	0.745165145	0.708561543	0.721608269	0.671932457	0.699463469	0.728412965	0.680098978	0.745292853	0.752246523	0.740140103	0.656290504	0.73679497	0.712144992	0.706367809	0.741162444	0.743205547	0.709746773	0.766412119	0.714127669	0.764133115	0.742620055	0.764758655	0.761293684	0.761364497	0.748035599	0.762769692	0.761960682	0.757090147	0.740691438	0.749077739	0.753963497	0.724686228	0.730390618	0.738698195	0.733557105	0.749464436	0.726411919	0.739914191	0.737374477	0.690817292	0.742865411	0.694672381	0.704500701	0.701342227	0.724888738	0.723478892	0.737059774	0.732879419	0.705461216	0.705587662	0.695743519	0.688280999	0.740502076	0.696827615	0.641766762	0.717498301	0.7103955	0.688024731	0.636412125	0.700091989	0.729571828	0.714558635	0.68178068	0.693353329	0.708724363	0.707214546	0.722574736	0.728796319	0.710121483	0.696917208	0.679444937	0.739906188	0.703821215	0.742110959	0.704741221	0.724448587	0.740333033	0.693115946
0.726445046	0.723691124	0.676351836	0.69247368	0.696604075	0.716080758	0.697624465	0.706859861	1	0.662475442	0.738617081	0.716672252	0.700981663	0.714835662	0.721013269	0.639751129	0.6969263	0.726398158	0.665254201	0.683717892	0.62692529	0.643118315	0.730869782	0.626349042	0.717353698	0.724339167	0.713392824	0.597267608	0.708058714	0.741322215	0.709030637	0.719268703	0.744951234	0.674593746	0.722866854	0.723332106	0.720457055	0.704289159	0.741795107	0.721658039	0.708868426	0.69869245	0.725981649	0.73052498	0.723519792	0.729761624	0.70726696	0.718680596	0.709199959	0.718721336	0.71659351	0.713809821	0.737251547	0.719396636	0.734963135	0.715201669	0.655824736	0.72355904	0.725226969	0.734120706	0.710611315	0.685602254	0.722671362	0.710521907	0.728990976	0.673511929	0.690401635	0.668341596	0.648658565	0.699654964	0.648641494	0.607623836	0.738516261	0.740478313	0.688001748	0.597200524	0.683564195	0.709360647	0.728482537	0.652707579	0.679158855	0.715602884	0.735323059	0.704170224	0.730056214	0.67271698	0.675949032	0.677167398	0.736484887	0.729039416	0.722939557	0.674638163	0.725224999	0.708626864	0.729769643
0.609611141	0.639878585	0.753774072	0.715362967	0.633627753	0.677793797	0.692168137	0.684593004	0.662475442	1	0.691390544	0.691494749	0.722437526	0.717185294	0.669200818	0.738348444	0.727982306	0.698608484	0.695006476	0.71126286	0.731553327	0.724292654	0.663955505	0.742568373	0.682859046	0.67471554	0.717282261	0.711035013	0.689752541	0.654490436	0.629002147	0.692520613	0.650130671	0.749443445	0.705225569	0.648114398	0.700001056	0.747620986	0.695227689	0.705604535	0.704564488	0.735689256	0.676731605	0.672710471	0.679808382	0.705718317	0.711740611	0.688337085	0.683588019	0.651558448	0.653345384	0.67493325	0.668955605	0.663919946	0.685139078	0.719126606	0.744297232	0.70903698	0.665121913	0.709669455	0.686565727	0.728244727	0.662065143	0.653397604	0.69890247	0.734113288	0.727797854	0.712257794	0.747217482	0.69956623	0.749661516	0.760019961	0.682027223	0.647850424	0.737965144	0.755957295	0.739945981	0.738282413	0.689501915	0.753845844	0.681512581	0.653070044	0.619720617	0.715743569	0.659835039	0.720061332	0.738490457	0.753680393	0.659433243	0.664093499	0.699503271	0.741632299	0.706459141	0.720130346	0.613093148
