1	0.33109	0.33109	0.9	0	0.9	0.9	0	0.9	0.33109	0.9	0.1218	0.9	0.1218	0.1218	0.1218	0.9	0	0	0.33109	0.33109	0.33109	0.33109	0.1218	0.1218	0.1218
0.33109	1	0.9	0.9	0	0.33109	0.33109	0	0.1218	0.33109	0.9	0.33109	0.9	0.33109	0.33109	0.33109	0.1218	0	0	0.9	0.33109	0.33109	0.33109	0.33109	0.33109	0.9
0.33109	0.9	1	0.33109	0	0.1218	0.33109	0	0.1218	0.33109	0.33109	0.33109	0.9	0.33109	0.33109	0.33109	0.1218	0	0	0.9	0.33109	0.33109	0.33109	0.33109	0.33109	0.33109
0.9	0.9	0.33109	1	0	0.9	0.33109	0	0.33109	0.1218	0.33109	0.1218	0.33109	0.1218	0.1218	0.1218	0.33109	0	0	0.33109	0.1218	0.1218	0.1218	0.1218	0.1218	0.33109
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.9	0.33109	0.1218	0.9	0	1	0.33109	0	0.33109	0.1218	0.33109	0.04481	0.33109	0.04481	0.04481	0.04481	0.33109	0	0	0.1218	0.1218	0.1218	0.1218	0.04481	0.04481	0.1218
0.9	0.33109	0.33109	0.33109	0	0.33109	1	0	0.33109	0.9	0.33109	0.33109	0.9	0.33109	0.33109	0.33109	0.33109	0	0	0.33109	0.9	0.33109	0.33109	0.33109	0.1218	0.1218
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.9	0.1218	0.1218	0.33109	0	0.33109	0.33109	0	1	0.1218	0.33109	0.04481	0.33109	0.04481	0.04481	0.04481	0.33109	0	0	0.1218	0.1218	0.1218	0.1218	0.04481	0.04481	0.04481
0.33109	0.33109	0.33109	0.1218	0	0.1218	0.9	0	0.1218	1	0.1218	0.33109	0.33109	0.33109	0.33109	0.33109	0.1218	0	0	0.9	0.33109	0.1218	0.33109	0.33109	0.33109	0.33109
0.9	0.9	0.33109	0.33109	0	0.33109	0.33109	0	0.33109	0.1218	1	0.1218	0.33109	0.1218	0.1218	0.1218	0.33109	0	0	0.33109	0.1218	0.1218	0.1218	0.1218	0.1218	0.33109
0.1218	0.33109	0.33109	0.1218	0	0.04481	0.33109	0	0.04481	0.33109	0.1218	1	0.33109	0.33109	0.33109	0.33109	0.04481	0	0	0.9	0.9	0.9	0.33109	0.33109	0.33109	0.33109
0.9	0.9	0.9	0.33109	0	0.33109	0.9	0	0.33109	0.33109	0.33109	0.33109	1	0.33109	0.33109	0.33109	0.33109	0	0	0.9	0.9	0.9	0.9	0.33109	0.33109	0.33109
0.1218	0.33109	0.33109	0.1218	0	0.04481	0.33109	0	0.04481	0.33109	0.1218	0.33109	0.33109	1	0.33109	0.33109	0.04481	0	0	0.9	0.9	0.9	0.33109	0.33109	0.33109	0.33109
0.1218	0.33109	0.33109	0.1218	0	0.04481	0.33109	0	0.04481	0.33109	0.1218	0.33109	0.33109	0.33109	1	0.33109	0.04481	0	0	0.9	0.9	0.9	0.33109	0.33109	0.33109	0.33109
0.1218	0.33109	0.33109	0.1218	0	0.04481	0.33109	0	0.04481	0.33109	0.1218	0.33109	0.33109	0.33109	0.33109	1	0.04481	0	0	0.9	0.9	0.9	0.33109	0.33109	0.33109	0.33109
0.9	0.1218	0.1218	0.33109	0	0.33109	0.33109	0	0.33109	0.1218	0.33109	0.04481	0.33109	0.04481	0.04481	0.04481	1	0	0	0.1218	0.1218	0.1218	0.1218	0.04481	0.04481	0.04481
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.33109	0.9	0.9	0.33109	0	0.1218	0.33109	0	0.1218	0.9	0.33109	0.9	0.9	0.9	0.9	0.9	0.1218	0	0	1	0.33109	0.33109	0.9	0.9	0.9	0.9
0.33109	0.33109	0.33109	0.1218	0	0.1218	0.9	0	0.1218	0.33109	0.1218	0.9	0.9	0.9	0.9	0.9	0.1218	0	0	0.33109	1	0.33109	0.9	0.9	0.1218	0.1218
0.33109	0.33109	0.33109	0.1218	0	0.1218	0.33109	0	0.1218	0.1218	0.1218	0.9	0.9	0.9	0.9	0.9	0.1218	0	0	0.33109	0.33109	1	0.9	0.9	0.1218	0.9
0.33109	0.33109	0.33109	0.1218	0	0.1218	0.33109	0	0.1218	0.33109	0.1218	0.33109	0.9	0.33109	0.33109	0.33109	0.1218	0	0	0.9	0.9	0.9	1	0.33109	0.33109	0.33109
0.1218	0.33109	0.33109	0.1218	0	0.04481	0.33109	0	0.04481	0.33109	0.1218	0.33109	0.33109	0.33109	0.33109	0.33109	0.04481	0	0	0.9	0.9	0.9	0.33109	1	0.33109	0.33109
0.1218	0.33109	0.33109	0.1218	0	0.04481	0.1218	0	0.04481	0.33109	0.1218	0.33109	0.33109	0.33109	0.33109	0.33109	0.04481	0	0	0.9	0.1218	0.1218	0.33109	0.33109	1	0.33109
0.1218	0.9	0.33109	0.33109	0	0.1218	0.1218	0	0.04481	0.33109	0.33109	0.33109	0.33109	0.33109	0.33109	0.33109	0.04481	0	0	0.9	0.1218	0.9	0.33109	0.33109	0.33109	1
