1	0.006762877	0.005558129	0.014055205	0.007330324	0.003978416	0.00733638	0.015661906	0.008450369	0.002553079	0.013247764	0.003818261	0	0.003834649	0	0.00582766	0.003542043	0.007744612	0.009263549	0.007920249	0.010408764	0.006756603	0.003978416	0.00198691	0.002245547	0.003786107
0.006762877	1	0.14842934	0.027803183	0.048938909	0.053121619	0.008707438	0.009681708	0.018573361	0.013888468	0.019654463	0.022659182	0.011199021	0.018963694	0.029012617	0.02881984	0.008758327	0.013404945	0.014659688	0.019584215	0.03088501	0.024503445	0.023609608	0.02358233	0.011105026	0.020596001
0.005558129	0.14842934	1	0.041348142	0.043696748	0.0409635	0.022263996	0.010609329	0.01933526	0.017986263	0.02153759	0.026899379	0.018408026	0.027014828	0.031792364	0.025264894	0.011516972	0.012590824	0.014056225	0.015022428	0.016922077	0.019528117	0.019403763	0.017227861	0.01460282	0.02051758
0.014055205	0.027803183	0.041348142	1	0.241088338	0.245337817	0.020681787	0.002299586	0.013234557	0.010496086	0.023341505	0.013454944	0.019949819	0.022521152	0.02067311	0.022817495	0.016642126	0.009096926	0.026114616	0.011629039	0.046867387	0.013227328	0.018692405	0.018670808	0.013188252	0.013341637
0.007330324	0.048938909	0.043696748	0.241088338	1	0.456365714	0.015730077	0.008395251	0.005032945	0.016422324	0.008521438	0.020467023	0.016184917	0.022610352	0.023061101	0.02915547	0.009493205	0.012454031	0.009931079	0.019104707	0.027897045	0.016901459	0.01492785	0.010650431	0.007222084	0.0121768
0.003978416	0.053121619	0.0409635	0.245337817	0.456365714	1	0.015367046	0.006834582	0.008740962	0.020796891	0.009249748	0.022216299	0.013176157	0.022311648	0.01592951	0.015823664	0.006182742	0.013518452	0.012935842	0.020737547	0.034318862	0.015725137	0.016203704	0.009248561	0.007839341	0.011014605
0.00733638	0.008707438	0.022263996	0.020681787	0.015730077	0.015367046	1	0.011763061	0.049162129	0.121625597	0.102341736	0.02130329	0.008099144	0.01481173	0.013428453	0.016674033	0.013681509	0.008309547	0.006361142	0.016995991	0.00893443	0.005799573	0.006829798	0.011938337	0.00770992	0.012999317
0.015661906	0.009681708	0.010609329	0.002299586	0.008395251	0.006834582	0.011763061	1	0.013979351	0.016081906	0.01820683	0.021864832	0.021612846	0.030742142	0.02911536	0.0289219	0.018254789	0.017739449	0.019096792	0.052157547	0.055630945	0.054167266	0.027338328	0.029582303	0.025717735	0.034689126
0.008450369	0.018573361	0.01933526	0.013234557	0.005032945	0.008740962	0.049162129	0.013979351	1	0.082036895	0.074949518	0.00734045	0.008292404	0.028434682	0.00859305	0.022406875	0.032101608	0.00638087	0.059023426	0.00978837	0.038115087	0.007422452	0.007648341	0.008730862	0.006167104	0.009358245
0.002553079	0.013888468	0.017986263	0.010496086	0.016422324	0.020796891	0.121625597	0.016081906	0.082036895	1	0.094973843	0.00570277	0.005637047	0.027204414	0.021905328	0.031914338	0.022483449	0.026025695	0.02075338	0.032530571	0.042751566	0.013455111	0.011883938	0.010386431	0.018446123	0.009895804
0.013247764	0.019654463	0.02153759	0.023341505	0.008521438	0.009249748	0.102341736	0.01820683	0.074949518	0.094973843	1	0.010356956	0.002925027	0.032690136	0.025764142	0.021076547	0.010980251	0.009003044	0.011486715	0.010741757	0.036300292	0.00698177	0.010791373	0.015398435	0.013922289	0.014671055
0.003818261	0.022659182	0.026899379	0.013454944	0.020467023	0.022216299	0.02130329	0.021864832	0.00734045	0.00570277	0.010356956	1	0.214977561	0.044968292	0.050232831	0.043390482	0.029669251	0.03027326	0.033106928	0.026536985	0.025187367	0.035214917	0.035546078	0.028847819	0.027587123	0.035942089
