1.000000000000000000e+00	4.527994888874918855e-01	4.470339668767971397e-01	5.752249871533140491e-01	3.753097623752695289e-01	5.649134589678763696e-01	5.691763026463065867e-01	3.732223861941685872e-01	5.776019519249842027e-01	4.315377683541708476e-01	5.787501514487324306e-01	3.925624165968646939e-01	5.553792437434632578e-01	3.974724801213505021e-01	3.903540983285726518e-01	3.985098016815640243e-01	5.658516119058606408e-01	3.665776413173926773e-01	3.791321520672640832e-01	4.460452454146695001e-01	4.455897110781544823e-01	4.406731856141423709e-01	4.349956179334751316e-01	3.973759058909709929e-01	4.014279929406446845e-01	3.928951019769983954e-01
1.983185103597661647e-01	1.000000000000000000e+00	3.140225620022705222e-01	2.281234353954423311e-01	2.466670872315993024e-01	2.386945347604705892e-01	2.237282487423840338e-01	2.162097127595045687e-01	2.282120008478445150e-01	2.171157158277889909e-01	2.536920864211647531e-01	2.090676973391811244e-01	1.917859493455841280e-01	2.164263778199443378e-01	2.179076462819482807e-01	2.278295660343995221e-01	1.988982166770077997e-01	1.901164544683602575e-01	2.089883814788075778e-01	2.127222329412385704e-01	2.215216720685056484e-01	2.078816888153868503e-01	1.996030218308607329e-01	2.015986809434600069e-01	1.818152589632061056e-01	2.030994700435312661e-01
1.569453925668576055e-01	2.946883052567838557e-01	1.000000000000000222e+00	2.135213585377437051e-01	2.272235784401690217e-01	2.109361199795349862e-01	2.070887303004924074e-01	1.825028806801005099e-01	1.758555789529572533e-01	2.000711522943338372e-01	1.995404670452154416e-01	1.874889037525253876e-01	1.680935722614417815e-01	1.896937281768135142e-01	1.932582985754157656e-01	1.872889835899808619e-01	1.739992327932481098e-01	1.630319375568279605e-01	1.837902729253972356e-01	1.870001587657817710e-01	1.722339020458450720e-01	1.857985470613238987e-01	1.779532034277873931e-01	1.683817198248988289e-01	1.572741431932068168e-01	1.715752487474188626e-01
5.662204072846084291e-01	5.804402135349571168e-01	5.749781346403609605e-01	1.000000000000000000e+00	6.370649928372601467e-01	6.233317654795463847e-01	5.448927958353968481e-01	5.347926962704991904e-01	5.649235584015491751e-01	5.191122887018082555e-01	5.836785761266165551e-01	5.521157484886671796e-01	5.347492156937200258e-01	5.456741251236025825e-01	5.333453313748157676e-01	5.642524033144814544e-01	5.402468087754483950e-01	5.269347694436553597e-01	5.688785572776705601e-01	5.600147221965725564e-01	5.756487877302939316e-01	5.531274182494860803e-01	5.370158222337506615e-01	5.557158373537545160e-01	5.552403480344880737e-01	5.382953789356177410e-01
3.409379378198901800e-01	4.025560442454080290e-01	4.056394616758094984e-01	4.861857561273923989e-01	1.000000000000000000e+00	6.099035142730843129e-01	3.935432784349841007e-01	3.653367163415539576e-01	3.589664239746127583e-01	3.802540697483809407e-01	3.771073510155991126e-01	3.770537296310655373e-01	3.722980019873037283e-01	3.817202724805773828e-01	3.776101266921180755e-01	3.882365258100258787e-01	3.559488747900890759e-01	3.517859078650675819e-01	3.746174432690259626e-01	3.792238533317536242e-01	3.743620526874799070e-01	3.585679824624938838e-01	3.628286930619112893e-01	3.529161126116596714e-01	3.368711132096844918e-01	3.525032167313534859e-01
1.570717027746293959e-01	2.236567162892032778e-01	2.178515415110638120e-01	3.440536132659253177e-01	4.856277737446191844e-01	1.000000000000000000e+00	2.035435979583070099e-01	1.825761917193249595e-01	1.707614738674121391e-01	2.050765574983507422e-01	1.908005812374580223e-01	2.000060921926174462e-01	1.935010842664659780e-01	1.960857815245406477e-01	1.867123265393828002e-01	1.896096239152890162e-01	1.727934303070156885e-01	1.726318519517351657e-01	1.751856192685602165e-01	1.969537022218153521e-01	1.927575696855130249e-01	1.798220688257257949e-01	1.897615841538486947e-01	1.630542499608943763e-01	1.579883268308659716e-01	1.785376732284869039e-01
1.527058281168521547e-01	1.889192343124110329e-01	1.942003685532239787e-01	2.140048752448226732e-01	2.090912099332243868e-01	1.794667522026493767e-01	1.000000000000000000e+00	1.982420335806383827e-01	2.125781841931165816e-01	3.118970217285880198e-01	2.962625744365734448e-01	1.973601056298296685e-01	1.743521656344654280e-01	1.911226436152811958e-01	1.985868759402254213e-01	2.030223706796814576e-01	1.631695917884384284e-01	1.898872756017694341e-01	1.564447195380190558e-01	1.904352304451256139e-01	1.788893959057505367e-01	1.631100519563437878e-01	1.631101192814923828e-01	1.687502093329552866e-01	1.524453515712278218e-01	1.930103913265826532e-01
5.456138419726731525e-01	5.754712502841708988e-01	5.656602543193740562e-01	5.313495860668473458e-01	5.656315066557391358e-01	5.624289625124491154e-01	5.734616128504415045e-01	1.000000000000000000e+00	5.436283773162193800e-01	5.635814583393097266e-01	5.546144129473576934e-01	5.527850717895219645e-01	5.595278316404711516e-01	5.596448150797466159e-01	5.638884691721433029e-01	5.543580073139826592e-01	5.592420630193259967e-01	5.571106987907753494e-01	5.563914520118801166e-01	5.822224924938239621e-01	5.564737681080870191e-01	5.831771107273424626e-01	5.570905269246034797e-01	5.509753770542819007e-01	5.467923647488694971e-01	5.617458080248608487e-01
2.046107644913676693e-01	2.393177346513642167e-01	2.094076076009595833e-01	2.264326320247705415e-01	2.147359671590216013e-01	1.983726034948415651e-01	2.489771587913971185e-01	1.998572854058247583e-01	1.000000000000000000e+00	2.586294844134193749e-01	2.913460779978382931e-01	1.893816488443925694e-01	1.812952502534536103e-01	2.273869870736708876e-01	1.828264599834588389e-01	2.152717061650167019e-01	2.256355559661747112e-01	1.967166791580678142e-01	2.507480033214518067e-01	1.947341241641944998e-01	2.575121422501377988e-01	1.783502517466619697e-01	1.910044527566957806e-01	1.865267982331583752e-01	1.875046399293713584e-01	1.901188189810673612e-01
1.172901759204590111e-01	1.471272213550059438e-01	1.490182623097975056e-01	9.256680520230074760e-02	9.068675580284862869e-02	1.059571421327610841e-01	3.577118217641066522e-01	7.357220204745784642e-02	1.414211105121453427e-01	1.000000000000000222e+00	1.716614982368471209e-01	1.334608074527765254e-01	1.221812630022489632e-01	1.652182356006280384e-01	1.522505787201405558e-01	1.555927814611027526e-01	9.973108796120419561e-02	7.143918340419572188e-02	8.010166720144637487e-02	2.748932330100837262e-01	1.722023244290429300e-01	8.292756586678404207e-02	1.351230204281283764e-01	1.296691092167438220e-01	1.271620440927356543e-01	1.325516429980317101e-01
