1	0.104581369	0.07131065	0.128296822	0.073720253	0.072381699	0.092576508	0.111992527	0.087574864	0.086324499	0.145899788	0.052489777	0.040892932	0.088083033	0.064416033	0.08289715	0.058705762	0.057925754	0.094871601	0.080236094	0.095203366	0.055937385	0.084013716	0.075666709	0.083215481	0.069152317
0.104581369	1	0.293282272	0.152183781	0.176012292	0.1695507	0.146001211	0.144097172	0.165210939	0.151200403	0.219169359	0.117737325	0.089296217	0.135220774	0.145666729	0.152217503	0.10151765	0.084395623	0.105832554	0.120809483	0.147199995	0.123198389	0.099089594	0.108516878	0.068102777	0.116516264
0.07131065	0.293282272	1	0.179452098	0.198160886	0.157319648	0.16569044	0.112929674	0.115543016	0.1483262	0.155303797	0.127668807	0.090409751	0.128797519	0.135762455	0.127858405	0.095845291	0.078792992	0.118086206	0.117466144	0.107389857	0.119434819	0.094767877	0.083367473	0.071518068	0.094719321
0.128296822	0.152183781	0.179452098	1	0.352951177	0.372033508	0.152839901	0.105053935	0.156399228	0.129069387	0.198173329	0.091788122	0.093478847	0.124291763	0.100912335	0.145024004	0.104842137	0.087221813	0.130480891	0.113821373	0.193359385	0.107033695	0.093774627	0.111039151	0.129742243	0.119577964
0.073720253	0.176012292	0.198160886	0.352951177	1	0.558909011	0.183263779	0.116703493	0.110115728	0.179712242	0.144695233	0.136093236	0.133926863	0.151361569	0.148046642	0.160679685	0.084326745	0.092995296	0.119641331	0.124866207	0.149784773	0.091599186	0.085984401	0.099893661	0.077867375	0.104251818
0.072381699	0.1695507	0.157319648	0.372033508	0.558909011	1	0.130434399	0.102163402	0.09415463	0.150469891	0.119934486	0.126975362	0.118580808	0.132280733	0.112475594	0.120566228	0.074031389	0.077454858	0.07637408	0.121661753	0.141062443	0.093278571	0.101079009	0.071351727	0.080338355	0.107222881
0.092576508	0.146001211	0.16569044	0.152839901	0.183263779	0.130434399	1	0.125369627	0.178014794	0.31648305	0.278051758	0.129646666	0.116636668	0.161155493	0.168934029	0.178771139	0.127413997	0.103920183	0.116636668	0.170129131	0.138321601	0.099545331	0.094732344	0.096753155	0.071491252	0.137207532
0.111992527	0.144097172	0.112929674	0.105053935	0.116703493	0.102163402	0.125369627	1	0.103426974	0.131586987	0.137119464	0.091049372	0.104317302	0.119438554	0.124124186	0.111888614	0.091226599	0.092556081	0.090794688	0.171374102	0.170307967	0.176953738	0.09301989	0.103910813	0.105298382	0.122504585
0.087574864	0.165210939	0.115543016	0.156399228	0.110115728	0.09415463	0.178014794	0.103426974	1	0.199934339	0.24826756	0.08391185	0.073885126	0.15357315	0.066422247	0.112324383	0.154698337	0.105698377	0.172695355	0.07896989	0.195053634	0.072843301	0.100015877	0.071823794	0.072243758	0.085123944
0.086324499	0.151200403	0.1483262	0.129069387	0.179712242	0.150469891	0.31648305	0.131586987	0.199934339	1	0.258412594	0.122617762	0.092563147	0.188030067	0.158693827	0.161923151	0.127357346	0.120215097	0.145129873	0.169357768	0.194644137	0.094906924	0.119833955	0.118019149	0.105199406	0.116177941
0.145899788	0.219169359	0.155303797	0.198173329	0.144695233	0.119934486	0.278051758	0.137119464	0.24826756	0.258412594	1	0.11730062	0.091238555	0.202966006	0.153953532	0.174213406	0.120420157	0.102340521	0.145045908	0.120860023	0.271324019	0.088575044	0.126417119	0.129613182	0.126101543	0.125984402
0.052489777	0.117737325	0.127668807	0.091788122	0.136093236	0.126975362	0.129646666	0.091049372	0.08391185	0.122617762	0.11730062	1	0.347340298	0.156427022	0.181916555	0.160308151	0.128752001	0.116701926	0.141923993	0.120836351	0.099098955	0.116318367	0.117894885	0.108483613	0.099527136	0.124061027
0.040892932	0.089296217	0.090409751	0.093478847	0.133926863	0.118580808	0.116636668	0.104317302	0.073885126	0.092563147	0.091238555	0.347340298	1	0.103992975	0.125441492	0.129043401	0.130150647	0.128013035	0.13594041	0.120498346	0.087664459	0.113718628	0.121550366	0.110183498	0.119549616	0.133086275
0.088083033	0.135220774	0.128797519	0.124291763	0.151361569	0.132280733	0.161155493	0.119438554	0.15357315	0.188030067	0.202966006	0.156427022	0.103992975	1	0.606217783	0.564675041	0.149081516	0.145064713	0.146704376	0.139544318	0.192325337	0.120206441	0.151018548	0.103883715	0.112468935	0.114023671
0.064416033	0.145666729	0.135762455	0.100912335	0.148046642	0.112475594	0.168934029	0.124124186	0.066422247	0.158693827	0.153953532	0.181916555	0.125441492	0.606217783	1	0.588823528	0.160398176	0.156785899	0.144740183	0.136962114	0.132145688	0.143778379	0.130097552	0.114187535	0.100517785	0.126267162
0.08289715	0.152217503	0.127858405	0.145024004	0.160679685	0.120566228	0.178771139	0.111888614	0.112324383	0.161923151	0.174213406	0.160308151	0.129043401	0.564675041	0.588823528	1	0.141887618	0.138418657	0.163711778	0.178901791	0.2110115	0.134082391	0.119533521	0.109815848	0.130645852	0.126015383
0.058705762	0.10151765	0.095845291	0.104842137	0.084326745	0.074031389	0.127413997	0.091226599	0.154698337	0.127357346	0.120420157	0.128752001	0.130150647	0.149081516	0.160398176	0.141887618	1	0.381032912	0.297235937	0.135834477	0.132474546	0.141773297	0.112918886	0.100280995	0.117172016	0.120385098
0.057925754	0.084395623	0.078792992	0.087221813	0.092995296	0.077454858	0.103920183	0.092556081	0.105698377	0.120215097	0.102340521	0.116701926	0.128013035	0.145064713	0.156785899	0.138418657	0.381032912	1	0.325851361	0.131579217	0.119530273	0.149240501	0.139054735	0.123109175	0.115120572	0.103474976
0.094871601	0.105832554	0.118086206	0.130480891	0.119641331	0.07637408	0.116636668	0.090794688	0.172695355	0.145129873	0.145045908	0.141923993	0.13594041	0.146704376	0.144740183	0.163711778	0.297235937	0.325851361	1	0.151594694	0.135481437	0.113718628	0.123542995	0.126210189	0.112782656	0.127462912
0.080236094	0.120809483	0.117466144	0.113821373	0.124866207	0.121661753	0.170129131	0.171374102	0.07896989	0.169357768	0.120860023	0.120836351	0.120498346	0.139544318	0.136962114	0.178901791	0.135834477	0.131579217	0.151594694	1	0.522341102	0.631403415	0.089424923	0.102450393	0.096520565	0.123247794
0.095203366	0.147199995	0.107389857	0.193359385	0.149784773	0.141062443	0.138321601	0.170307967	0.195053634	0.194644137	0.271324019	0.099098955	0.087664459	0.192325337	0.132145688	0.2110115	0.132474546	0.119530273	0.135481437	0.522341102	1	0.480832391	0.115976635	0.087449876	0.102325374	0.101076601
0.055937385	0.123198389	0.119434819	0.107033695	0.091599186	0.093278571	0.099545331	0.176953738	0.072843301	0.094906924	0.088575044	0.116318367	0.113718628	0.120206441	0.143778379	0.134082391	0.141773297	0.149240501	0.113718628	0.631403415	0.480832391	1	0.085178575	0.090529784	0.099176941	0.109888451
0.084013716	0.099089594	0.094767877	0.093774627	0.085984401	0.101079009	0.094732344	0.09301989	0.100015877	0.119833955	0.126417119	0.117894885	0.121550366	0.151018548	0.130097552	0.119533521	0.112918886	0.139054735	0.123542995	0.089424923	0.115976635	0.085178575	1	0.130762864	0.127923079	0.122350424
0.075666709	0.108516878	0.083367473	0.111039151	0.099893661	0.071351727	0.096753155	0.103910813	0.071823794	0.118019149	0.129613182	0.108483613	0.110183498	0.103883715	0.114187535	0.109815848	0.100280995	0.123109175	0.126210189	0.102450393	0.087449876	0.090529784	0.130762864	1	0.189275791	0.145189621
0.083215481	0.068102777	0.071518068	0.129742243	0.077867375	0.080338355	0.071491252	0.105298382	0.072243758	0.105199406	0.126101543	0.099527136	0.119549616	0.112468935	0.100517785	0.130645852	0.117172016	0.115120572	0.112782656	0.096520565	0.102325374	0.099176941	0.127923079	0.189275791	1	0.145312005
0.069152317	0.116516264	0.094719321	0.119577964	0.104251818	0.107222881	0.137207532	0.122504585	0.085123944	0.116177941	0.125984402	0.124061027	0.133086275	0.114023671	0.126267162	0.126015383	0.120385098	0.103474976	0.127462912	0.123247794	0.101076601	0.109888451	0.122350424	0.145189621	0.145312005	1
