1	0.493670886	0.484076433	0.618055556	0.564285714	0.52027027	0.582191781	0.582191781	0.490797546	0.644927536	0.534246575	0.554794521	0.386363636	0.337931034	0.316770186	0.374193548	0.426470588	0.279761905	0.298780488	0.298780488	0.361581921	0.238095238	0.204188482	0.216374269	0.233532934	0.224242424	0.275675676	0.229411765	0.407185629	0.259259259	0.349693252	0.245508982	0.286549708	0.392638037	0.371257485	0.397515528	0.345238095	0.288135593	0.363636364	0.427777778	0.345177665	0.303030303	0.253658537	0.375	0.378881988	0.276923077	0.341040462	0.276923077	0.335078534	0.355828221	0.359550562	0.26	0.356725146	0.34939759	0.41025641	0.296296296	0.472972973	0.273684211	0.472972973	0.27	0.291457286	0.386597938	0.291457286	0.309782609	0.287179487	0.309782609	0.346820809	0.287179487	0.346820809	0.358695652	0.444444444	0.35	0.333333333	0.304568528	0.443609023	0.27	0.46835443	0.241176471	0.222857143	0.398843931	0.367088608	0.26875	0.367088608	0.405405405	0.265432099	0.196078431	0.25	0.4625	0.25	0.41025641	0.385093168	0.241176471	0.433962264	0.340909091	0.451282051	0.367088608	0.429411765	0.419161677	0.516129032	0.404371585	0.474683544	0.424242424	0.437125749	0.427807487	0.437125749	0.416184971	0.324175824	0.485207101	0.362068966	0.303867403	0.308176101	0.443113772	0.311377246	0.47133758	0.311377246	0.270588235	0.444444444	0.449101796	0.360946746	0.464705882	0.270588235	0.308139535	0.442424242	0.509090909	0.323353293	0.378698225	0.458598726	0.470967742	0.523178808	0.520547945	0.554794521	0.503311258	0.566929134	0.417177914	0.443113772	0.411111111	0.463541667	0.402366864	0.402366864	0.396449704	0.415584416	0.439759036	0.44	0.382857143	0.417142857	0.370967742	0.361702128	0.441717791	0.34	0.34	0.398843931	0.264705882	0.402366864	0.295698925	0.508982036	0.372340426	0.438596491	0.342541436	0.428571429	0.388235294	0.428571429	0.415300546	0.34375	0.441176471	0.353932584	0.357142857	0.444444444	0.466257669	0.383333333	0.460606061	0.449704142	0.45508982	0.454545455	0.352272727	0.41958042	0.352272727	0.355421687	0.342696629	0.440677966	0.392045455	0.319767442	0.339285714	0.417218543	0.344632768	0.575757576	0.25	0.404145078	0.328947368	0.448717949	0.259668508	0.295597484	0.678082192	0.406060606	0.418300654	0.349112426	0.395480226	0.204081633	0.232044199	0.267676768	0.215469613	0.222857143	0.325301205	0.360465116	0.229885057	0.164021164	0.223958333	0.458333333	0.274285714	0.295698925	0.307692308
0.493670886	1	0.762589928	0.611842105	0.480769231	0.519230769	0.598684211	0.598684211	0.50887574	0.572368421	0.552631579	0.572368421	0.373239437	0.346405229	0.417721519	0.397515528	0.525925926	0.392638037	0.380368098	0.380368098	0.470930233	0.366666667	0.359550562	0.392405063	0.3625	0.35443038	0.393258427	0.407643312	0.524691358	0.388888889	0.589041096	0.375	0.432098765	0.636986301	0.50625	0.601351351	0.47826087	0.403508772	0.601351351	0.478021978	0.398989899	0.336633663	0.430851064	0.55704698	0.519480519	0.466292135	0.50617284	0.466292135	0.5	0.532894737	0.451428571	0.442622951	0.487804878	0.48427673	0.55704698	0.43575419	0.543624161	0.35106383	0.543624161	0.453551913	0.461956522	0.502673797	0.461956522	0.462427746	0.47752809	0.462427746	0.512345679	0.47752809	0.512345679	0.408602151	0.412121212	0.470967742	0.415730337	0.494444444	0.369127517	0.453551913	0.50617284	0.448051948	0.421383648	0.418994413	0.551020408	0.396103896	0.551020408	0.496598639	0.382165605	0.203703704	0.455128205	0.481927711	0.455128205	0.55704698	0.535947712	0.448051948	0.454545455	0.58974359	0.638888889	0.551020408	0.517857143	0.456140351	0.335135135	0.454054054	0.512345679	0.515337423	0.473684211	0.40201005	0.407821229	0.502923977	0.345744681	0.520231214	0.383333333	0.326203209	0.317365269	0.479532164	0.32	0.463855422	0.32	0.325581395	0.446927374	0.539393939	0.367231638	0.44198895	0.325581395	0.362068966	0.533742331	0.50867052	0.378698225	0.4	0.460606061	0.472392638	0.581699346	0.581081081	0.614864865	0.532051282	0.352564103	0.598684211	0.561728395	0.52	0.487309645	0.638157895	0.638157895	0.631578947	0.631205674	0.539877301	0.740458015	0.567901235	0.604938272	0.543352601	0.585798817	0.444444444	0.481481481	0.481481481	0.5875	0.443850267	0.638157895	0.352941176	0.474860335	0.323529412	0.482758621	0.554878049	0.488636364	0.503030303	0.488636364	0.557471264	0.508379888	0.485549133	0.51497006	0.318681319	0.488505747	0.512048193	0.544378698	0.524096386	0.511764706	0.517857143	0.367346939	0.572327044	0.706349206	0.572327044	0.490566038	0.559006211	0.543352601	0.576687117	0.389534884	0.419161677	0.569444444	0.5625	0.47027027	0.35978836	0.407960199	0.517730496	0.597315436	0.472392638	0.513888889	0.586419753	0.564102564	0.612676056	0.655172414	0.4	0.355191257	0.398809524	0.328282828	0.380952381	0.345238095	0.380952381	0.430232558	0.403726708	0.372781065	0.320855615	0.443820225	0.415662651	0.413407821	0.396648045
0.484076433	0.762589928	1	0.484662577	0.433962264	0.384615385	0.454545455	0.454545455	0.49112426	0.503184713	0.429447853	0.447852761	0.288590604	0.380952381	0.453947368	0.321428571	0.409722222	0.34939759	0.37037037	0.37037037	0.388888889	0.285714286	0.251308901	0.284023669	0.257309942	0.263473054	0.310160428	0.282352941	0.394285714	0.293193717	0.422360248	0.269005848	0.323699422	0.465838509	0.375722543	0.453416149	0.350574713	0.362068966	0.435582822	0.378238342	0.336585366	0.37628866	0.371134021	0.396341463	0.4	0.336787565	0.487654321	0.336787565	0.427027027	0.411042945	0.394444444	0.331632653	0.487654321	0.395209581	0.43125	0.322916667	0.513333333	0.287179487	0.513333333	0.328282828	0.336683417	0.404040404	0.336683417	0.344086022	0.347150259	0.344086022	0.49382716	0.347150259	0.49382716	0.341968912	0.419753086	0.339285714	0.345945946	0.378238342	0.376712329	0.328282828	0.361581921	0.317365269	0.311764706	0.434285714	0.388888889	0.350318471	0.388888889	0.427631579	0.289156627	0.20754717	0.325443787	0.372881356	0.325443787	0.43125	0.380952381	0.317365269	0.346590909	0.467065868	0.512953368	0.388888889	0.37704918	0.366666667	0.340659341	0.357142857	0.367231638	0.386363636	0.35326087	0.314285714	0.324468085	0.380434783	0.269035533	0.382978723	0.287958115	0.25	0.232954545	0.358695652	0.225806452	0.355932203	0.225806452	0.229508197	0.333333333	0.394444444	0.284946237	0.329896907	0.229508197	0.251336898	0.387640449	0.402173913	0.263736264	0.32967033	0.4	0.410714286	0.422619048	0.434782609	0.447852761	0.54248366	0.359477124	0.472392638	0.445086705	0.538011696	0.394230769	0.490909091	0.490909091	0.484848485	0.493421053	0.425287356	0.54109589	0.434285714	0.451977401	0.419354839	0.568047337	0.340659341	0.513661202	0.53038674	0.450867052	0.427807487	0.490909091	0.461988304	0.418478261	0.420212766	0.424581006	0.407821229	0.430939227	0.441176471	0.430939227	0.417989418	0.405263158	0.426966292	0.404494382	0.445121951	0.430167598	0.450292398	0.402173913	0.461988304	0.451428571	0.456647399	0.358974359	0.41954023	0.503546099	0.41954023	0.444444444	0.425287356	0.419354839	0.443181818	0.303867403	0.314606742	0.420382166	0.436046512	0.386597938	0.282828283	0.308411215	0.540145985	0.496815287	0.346590909	0.493055556	0.435028249	0.628378378	0.467532468	0.657342657	0.306122449	0.35359116	0.296089385	0.232227488	0.26519337	0.245810056	0.26519337	0.313513514	0.335329341	0.272222222	0.22	0.343915344	0.414634146	0.302083333	0.286458333
0.618055556	0.611842105	0.484662577	1	0.740458015	0.813953488	0.951219512	0.951219512	0.8	0.950413223	0.894308943	0.918699187	0.454545455	0.41958042	0.425806452	0.423076923	0.561538462	0.365853659	0.353658537	0.353658537	0.552795031	0.388571429	0.320441989	0.347826087	0.369426752	0.361290323	0.361111111	0.3625	0.61589404	0.411428571	0.516556291	0.382165605	0.458598726	0.562913907	0.535483871	0.613793103	0.506410256	0.324022346	0.529411765	0.602409639	0.36318408	0.37628866	0.392670157	0.568493151	0.615384615	0.425414365	0.51572327	0.425414365	0.458563536	0.586206897	0.476470588	0.403225806	0.575163399	0.574324324	0.65942029	0.411111111	0.598591549	0.328042328	0.598591549	0.413978495	0.437837838	0.527472527	0.437837838	0.470588235	0.436464088	0.470588235	0.522012579	0.436464088	0.522012579	0.446927374	0.493506494	0.54109589	0.391061453	0.48603352	0.477941176	0.413978495	0.650684932	0.358024691	0.335329341	0.598726115	0.5625	0.325	0.5625	0.528169014	0.34591195	0.170731707	0.365853659	0.6875	0.365853659	0.65942029	0.567567568	0.358024691	0.680851064	0.550632911	0.561497326	0.5625	0.575	0.518518519	0.443786982	0.573964497	0.657534247	0.574193548	0.585987261	0.595375723	0.638157895	0.558282209	0.470588235	0.677419355	0.518518519	0.449704142	0.437086093	0.612903226	0.433962264	0.6	0.433962264	0.388888889	0.610062893	0.619354839	0.503144654	0.582822086	0.388888889	0.426829268	0.593548387	0.731543624	0.446540881	0.50310559	0.555555556	0.549019608	0.77037037	0.776923077	0.815384615	0.447852761	0.6	0.632653061	0.700680272	0.62345679	0.534391534	0.607843137	0.607843137	0.60130719	0.669117647	0.68707483	0.704545455	0.598726115	0.658064516	0.571428571	0.558823529	0.682758621	0.457894737	0.473404255	0.598726115	0.405263158	0.607843137	0.329787234	0.5	0.390625	0.440677966	0.49112426	0.446927374	0.550632911	0.446927374	0.497206704	0.517045455	0.443181818	0.461988304	0.385964912	0.446327684	0.467455621	0.573170732	0.479289941	0.468208092	0.473684211	0.338383838	0.506097561	0.643410853	0.506097561	0.444444444	0.493975904	0.62962963	0.607594937	0.475	0.426829268	0.476821192	0.515337423	0.591715976	0.322916667	0.56424581	0.507142857	0.702898551	0.385964912	0.482758621	0.671052632	0.535031847	0.649635036	0.436363636	0.479768786	0.331521739	0.372781065	0.368421053	0.339181287	0.351515152	0.449367089	0.5	0.359756098	0.237837838	0.257731959	0.671052632	0.440993789	0.388888889	0.313829787
0.564285714	0.480769231	0.433962264	0.740458015	1	0.705426357	0.72519084	0.72519084	0.630136986	0.720930233	0.697674419	0.694656489	0.435483871	0.4	0.389261745	0.424657534	0.524193548	0.329113924	0.316455696	0.316455696	0.396449704	0.25136612	0.285714286	0.309677419	0.296774194	0.287581699	0.255434783	0.324675325	0.446540881	0.273224044	0.482758621	0.309677419	0.303030303	0.510204082	0.483443709	0.456953642	0.473333333	0.319526627	0.496598639	0.465116279	0.347150259	0.360215054	0.362162162	0.535714286	0.456375839	0.394285714	0.483660131	0.394285714	0.366120219	0.469387755	0.445121951	0.372222222	0.427672956	0.422077922	0.47260274	0.363636364	0.543478261	0.309392265	0.543478261	0.383333333	0.37704918	0.450549451	0.37704918	0.43902439	0.405714286	0.43902439	0.490196078	0.405714286	0.490196078	0.416184971	0.44	0.465277778	0.358381503	0.362162162	0.484126984	0.383333333	0.621428571	0.320512821	0.298136646	0.472049689	0.528985507	0.356164384	0.528985507	0.5859375	0.27388535	0.171052632	0.329113924	0.526666667	0.329113924	0.47260274	0.535211268	0.320512821	0.537931034	0.44375	0.455497382	0.528985507	0.545454545	0.45	0.464968153	0.44	0.628571429	0.543624161	0.516129032	0.447513812	0.487341772	0.52866242	0.325842697	0.651006711	0.380952381	0.32	0.362416107	0.54248366	0.363057325	0.527027027	0.363057325	0.37012987	0.581699346	0.590604027	0.510067114	0.554140127	0.37012987	0.392405063	0.563758389	0.554140127	0.411764706	0.433962264	0.611510791	0.604316547	0.717557252	0.722222222	0.761904762	0.378881988	0.616666667	0.458064516	0.522580645	0.464705882	0.401015228	0.477707006	0.477707006	0.47133758	0.45890411	0.509677419	0.528985507	0.490566038	0.528301887	0.404494382	0.442528736	0.523178808	0.369791667	0.369791667	0.419161677	0.375	0.477707006	0.356321839	0.487951807	0.421348315	0.426035503	0.442424242	0.432748538	0.408536585	0.432748538	0.418994413	0.360215054	0.428571429	0.380116959	0.385093168	0.431952663	0.453416149	0.525	0.465838509	0.454545455	0.460122699	0.335106383	0.45625	0.609756098	0.45625	0.466666667	0.444444444	0.453488372	0.428571429	0.37037037	0.279069767	0.348387097	0.465408805	0.50887574	0.25	0.453551913	0.368055556	0.556338028	0.304093567	0.367346939	0.6	0.427672956	0.503546099	0.319526627	0.382857143	0.241935484	0.260115607	0.336956522	0.303030303	0.282208589	0.414473684	0.467948718	0.32278481	0.201117318	0.223404255	0.518987342	0.289940828	0.356321839	0.252688172
0.52027027	0.519230769	0.384615385	0.813953488	0.705426357	1	0.826771654	0.826771654	0.742857143	0.76744186	0.8	0.795275591	0.448818898	0.413043478	0.439189189	0.417218543	0.585365854	0.285714286	0.273809524	0.273809524	0.466666667	0.305555556	0.327586207	0.393333333	0.370860927	0.41958042	0.288043478	0.409395973	0.522580645	0.327777778	0.524137931	0.44137931	0.355828221	0.551020408	0.523178808	0.516778523	0.513333333	0.25136612	0.537414966	0.517647059	0.378238342	0.392473118	0.409836066	0.578571429	0.592857143	0.445086705	0.522875817	0.445086705	0.398907104	0.510204082	0.429411765	0.462427746	0.503225806	0.5	0.556338028	0.438596491	0.520833333	0.342541436	0.520833333	0.473988439	0.50877193	0.483516484	0.50877193	0.475609756	0.456647399	0.475609756	0.529411765	0.456647399	0.529411765	0.450867052	0.423076923	0.595588235	0.393063584	0.409836066	0.462121212	0.473988439	0.664285714	0.358974359	0.378205128	0.547770701	0.595588235	0.324675325	0.595588235	0.536764706	0.355263158	0.164556962	0.367088608	0.609589041	0.367088608	0.556338028	0.577464789	0.358974359	0.624113475	0.462962963	0.52688172	0.595588235	0.637583893	0.525641026	0.43030303	0.50877193	0.671428571	0.583892617	0.59602649	0.514124294	0.544871795	0.547169811	0.375	0.668874172	0.425149701	0.385964912	0.461538462	0.692307692	0.456953642	0.622377622	0.456953642	0.456375839	0.6	0.630872483	0.529801325	0.572327044	0.456375839	0.496688742	0.604026846	0.612903226	0.470198675	0.453416149	0.56462585	0.557823129	0.862903226	0.798387097	0.838709677	0.381818182	0.587301587	0.516339869	0.581699346	0.517857143	0.446153846	0.515923567	0.515923567	0.50955414	0.564285714	0.568627451	0.595588235	0.50931677	0.566037736	0.471264368	0.477011494	0.605442177	0.37244898	0.386597938	0.490797546	0.438888889	0.515923567	0.344444444	0.454022989	0.407608696	0.395480226	0.544303797	0.402234637	0.462962963	0.402234637	0.452513966	0.423076923	0.397727273	0.449101796	0.371257485	0.401129944	0.420118343	0.5625	0.431952663	0.421965318	0.426900585	0.31122449	0.512658228	0.632	0.512658228	0.448717949	0.481481481	0.523809524	0.5	0.390243902	0.321637427	0.369426752	0.572368421	0.491428571	0.268041237	0.486338798	0.371621622	0.554794521	0.323699422	0.389261745	0.618421053	0.429447853	0.546099291	0.339181287	0.393258427	0.295081967	0.317647059	0.369565217	0.339393939	0.352201258	0.453947368	0.525974026	0.360759494	0.248587571	0.268817204	0.576923077	0.341317365	0.390804598	0.298913043
0.582191781	0.598684211	0.454545455	0.951219512	0.72519084	0.826771654	1	1	0.838235294	0.902439024	0.941176471	0.966386555	0.461538462	0.425531915	0.431372549	0.428571429	0.5703125	0.37037037	0.341463415	0.341463415	0.579617834	0.393063584	0.324022346	0.352201258	0.374193548	0.366013072	0.35	0.367088608	0.646258503	0.416184971	0.523489933	0.387096774	0.464516129	0.549668874	0.522580645	0.622377622	0.512987013	0.312849162	0.536423841	0.609756098	0.38071066	0.394736842	0.411764706	0.598591549	0.647482014	0.446327684	0.541935484	0.446327684	0.447513812	0.617021277	0.5	0.423076923	0.604026846	0.604166667	0.694029851	0.431818182	0.584507042	0.345945946	0.584507042	0.434065934	0.442622951	0.550561798	0.442622951	0.493975904	0.457627119	0.493975904	0.548387097	0.457627119	0.548387097	0.43575419	0.461538462	0.570422535	0.379888268	0.508571429	0.442028986	0.434065934	0.683098592	0.3625	0.339393939	0.62745098	0.592857143	0.329113924	0.592857143	0.557971014	0.350318471	0.172839506	0.37037037	0.721428571	0.37037037	0.694029851	0.597222222	0.3625	0.715328467	0.557692308	0.567567568	0.592857143	0.582278481	0.525	0.431952663	0.580838323	0.690140845	0.581699346	0.593548387	0.602339181	0.646666667	0.565217391	0.476190476	0.68627451	0.50617284	0.45508982	0.44295302	0.620915033	0.439490446	0.608108108	0.439490446	0.39375	0.617834395	0.62745098	0.50955414	0.590062112	0.39375	0.432098765	0.60130719	0.741496599	0.452229299	0.49068323	0.562913907	0.556291391	0.755555556	0.761538462	0.8	0.435582822	0.560606061	0.597315436	0.66442953	0.591463415	0.507853403	0.594771242	0.594771242	0.588235294	0.679104478	0.651006711	0.715384615	0.585987261	0.64516129	0.55952381	0.547058824	0.716312057	0.447368421	0.462765957	0.585987261	0.424731183	0.594771242	0.333333333	0.488505747	0.394736842	0.429378531	0.479289941	0.43575419	0.51875	0.43575419	0.48603352	0.505681818	0.431818182	0.450292398	0.358381503	0.435028249	0.455621302	0.56097561	0.467455621	0.456647399	0.461988304	0.315	0.493902439	0.653543307	0.493902439	0.432098765	0.481927711	0.617283951	0.594936709	0.481012658	0.414634146	0.483221477	0.503067485	0.579881657	0.326315789	0.570621469	0.492857143	0.688405797	0.390532544	0.48951049	0.68	0.503144654	0.684210526	0.441717791	0.468208092	0.335164835	0.377245509	0.372340426	0.343195266	0.355828221	0.455128205	0.525316456	0.364197531	0.240437158	0.260416667	0.68	0.446540881	0.393258427	0.317204301
0.582191781	0.598684211	0.454545455	0.951219512	0.72519084	0.826771654	1	1	0.838235294	0.902439024	0.941176471	0.966386555	0.461538462	0.425531915	0.431372549	0.428571429	0.5703125	0.37037037	0.341463415	0.341463415	0.579617834	0.393063584	0.324022346	0.352201258	0.374193548	0.366013072	0.35	0.367088608	0.646258503	0.416184971	0.523489933	0.387096774	0.464516129	0.549668874	0.522580645	0.622377622	0.512987013	0.312849162	0.536423841	0.609756098	0.38071066	0.394736842	0.411764706	0.598591549	0.647482014	0.446327684	0.541935484	0.446327684	0.447513812	0.617021277	0.5	0.423076923	0.604026846	0.604166667	0.694029851	0.431818182	0.584507042	0.345945946	0.584507042	0.434065934	0.442622951	0.550561798	0.442622951	0.493975904	0.457627119	0.493975904	0.548387097	0.457627119	0.548387097	0.43575419	0.461538462	0.570422535	0.379888268	0.508571429	0.442028986	0.434065934	0.683098592	0.3625	0.339393939	0.62745098	0.592857143	0.329113924	0.592857143	0.557971014	0.350318471	0.172839506	0.37037037	0.721428571	0.37037037	0.694029851	0.597222222	0.3625	0.715328467	0.557692308	0.567567568	0.592857143	0.582278481	0.525	0.431952663	0.580838323	0.690140845	0.581699346	0.593548387	0.602339181	0.646666667	0.565217391	0.476190476	0.68627451	0.50617284	0.45508982	0.44295302	0.620915033	0.439490446	0.608108108	0.439490446	0.39375	0.617834395	0.62745098	0.50955414	0.590062112	0.39375	0.432098765	0.60130719	0.741496599	0.452229299	0.49068323	0.562913907	0.556291391	0.755555556	0.761538462	0.8	0.435582822	0.560606061	0.597315436	0.66442953	0.591463415	0.507853403	0.594771242	0.594771242	0.588235294	0.679104478	0.651006711	0.715384615	0.585987261	0.64516129	0.55952381	0.547058824	0.716312057	0.447368421	0.462765957	0.585987261	0.424731183	0.594771242	0.333333333	0.488505747	0.394736842	0.429378531	0.479289941	0.43575419	0.51875	0.43575419	0.48603352	0.505681818	0.431818182	0.450292398	0.358381503	0.435028249	0.455621302	0.56097561	0.467455621	0.456647399	0.461988304	0.315	0.493902439	0.653543307	0.493902439	0.432098765	0.481927711	0.617283951	0.594936709	0.481012658	0.414634146	0.483221477	0.503067485	0.579881657	0.326315789	0.570621469	0.492857143	0.688405797	0.390532544	0.48951049	0.68	0.503144654	0.684210526	0.441717791	0.468208092	0.335164835	0.377245509	0.372340426	0.343195266	0.355828221	0.455128205	0.525316456	0.364197531	0.240437158	0.260416667	0.68	0.446540881	0.393258427	0.317204301
0.490797546	0.50887574	0.49112426	0.8	0.630136986	0.742857143	0.838235294	0.838235294	1	0.757142857	0.827067669	0.808823529	0.393103448	0.48951049	0.490322581	0.380952381	0.48951049	0.30726257	0.281767956	0.281767956	0.520467836	0.331578947	0.283505155	0.304597701	0.323529412	0.31547619	0.294416244	0.317919075	0.548780488	0.352631579	0.457317073	0.335294118	0.389534884	0.481927711	0.458823529	0.544303797	0.449704142	0.260204082	0.469879518	0.541899441	0.339622642	0.442708333	0.415384615	0.522292994	0.575163399	0.395833333	0.608974359	0.395833333	0.383838384	0.548387097	0.44198895	0.375634518	0.695945946	0.567741935	0.582781457	0.382198953	0.490566038	0.305	0.490566038	0.385786802	0.393939394	0.515789474	0.393939394	0.444444444	0.40625	0.444444444	0.605095541	0.40625	0.605095541	0.386597938	0.403508772	0.516129032	0.335051546	0.4375	0.379084967	0.385786802	0.608974359	0.314285714	0.294444444	0.717105263	0.516129032	0.283236994	0.516129032	0.483660131	0.302325581	0.141242938	0.322033898	0.642857143	0.322033898	0.582781457	0.53164557	0.314285714	0.657718121	0.5	0.502487562	0.516129032	0.514450867	0.471264368	0.387978142	0.524861878	0.605095541	0.520958084	0.523529412	0.545945946	0.579268293	0.508571429	0.413043478	0.616766467	0.454545455	0.408839779	0.409937888	0.556886228	0.4	0.543209877	0.4	0.36627907	0.555555556	0.553571429	0.473372781	0.531428571	0.36627907	0.402298851	0.529761905	0.644171779	0.411764706	0.431818182	0.503030303	0.487951807	0.66	0.673611111	0.696551724	0.366666667	0.493150685	0.524390244	0.585365854	0.644578313	0.463414634	0.523809524	0.523809524	0.526946108	0.569536424	0.582822086	0.598639456	0.526315789	0.579881657	0.489130435	0.598837209	0.638709677	0.479381443	0.494791667	0.50867052	0.489247312	0.523809524	0.390374332	0.433862434	0.45026178	0.387434555	0.423913043	0.393782383	0.457142857	0.393782383	0.432989691	0.442708333	0.389473684	0.405405405	0.411428571	0.385416667	0.402173913	0.505617978	0.413043478	0.404255319	0.408602151	0.279069767	0.43575419	0.563380282	0.43575419	0.386363636	0.433333333	0.539325843	0.517241379	0.430232558	0.355555556	0.403614458	0.477011494	0.516304348	0.281553398	0.518324607	0.545454545	0.611842105	0.342391304	0.573426573	0.6	0.549382716	0.605442177	0.461538462	0.422459893	0.408839779	0.322404372	0.336633663	0.298913043	0.308988764	0.397660819	0.470930233	0.378698225	0.219387755	0.23902439	0.609756098	0.49382716	0.347150259	0.278606965
0.644927536	0.572368421	0.503184713	0.950413223	0.720930233	0.76744186	0.902439024	0.902439024	0.757142857	1	0.845528455	0.869918699	0.476190476	0.437956204	0.44295302	0.44	0.588709677	0.345679012	0.367088608	0.367088608	0.51552795	0.354285714	0.287292818	0.310559006	0.331210191	0.322580645	0.342696629	0.325	0.57615894	0.377142857	0.476821192	0.343949045	0.420382166	0.523178808	0.496774194	0.572413793	0.467948718	0.305084746	0.490196078	0.56626506	0.374358974	0.388297872	0.361256545	0.52739726	0.573426573	0.392265193	0.477987421	0.392265193	0.474285714	0.544827586	0.458333333	0.370967742	0.535947712	0.533783784	0.615942029	0.393258427	0.625	0.338797814	0.625	0.38172043	0.405405405	0.494505495	0.405405405	0.435294118	0.403314917	0.435294118	0.48427673	0.403314917	0.48427673	0.462427746	0.513513514	0.5	0.404624277	0.452513966	0.5	0.38172043	0.609589041	0.320987654	0.299401198	0.560509554	0.520833333	0.303797468	0.520833333	0.507142857	0.324840764	0.17721519	0.329268293	0.645833333	0.329268293	0.615942029	0.527027027	0.320987654	0.638297872	0.512658228	0.529411765	0.520833333	0.5375	0.5	0.460122699	0.538461538	0.616438356	0.535483871	0.547770701	0.560693642	0.598684211	0.521472393	0.435294118	0.638709677	0.481481481	0.414201183	0.397350993	0.574193548	0.396226415	0.581081081	0.396226415	0.351851852	0.572327044	0.580645161	0.465408805	0.54601227	0.351851852	0.390243902	0.55483871	0.691275168	0.408805031	0.48427673	0.536423841	0.529801325	0.725925926	0.730769231	0.769230769	0.464968153	0.629032258	0.591836735	0.659863946	0.586419753	0.502645503	0.568627451	0.568627451	0.562091503	0.625	0.646258503	0.659090909	0.560509554	0.619354839	0.535714286	0.523529412	0.64137931	0.472826087	0.489010989	0.560509554	0.373684211	0.568627451	0.340659341	0.48255814	0.403225806	0.422857143	0.455621302	0.429378531	0.572368421	0.429378531	0.463687151	0.482954545	0.425287356	0.443786982	0.4	0.428571429	0.449101796	0.536585366	0.461077844	0.450292398	0.455621302	0.348958333	0.469512195	0.596899225	0.469512195	0.425	0.457831325	0.592592593	0.569620253	0.4375	0.390243902	0.437086093	0.478527607	0.593939394	0.291666667	0.530726257	0.464285714	0.65942029	0.350877193	0.44137931	0.631578947	0.556291391	0.605839416	0.4	0.445086705	0.298913043	0.337278107	0.336842105	0.304093567	0.315151515	0.411392405	0.462962963	0.323170732	0.205405405	0.226804124	0.631578947	0.403726708	0.355555556	0.281914894
